x, y, out
0.046366932701294404, 0.9695496434861628, 1
0.008866675298714977, -0.056219765703296724, 0
0.9222321182298253, -0.01672387383332167, 1
0.007834615924926359, -0.05689635330360747, 0
0.9735991350046407, 1.0440765163301668, 0
0.04216510857072181, 0.979640980327323, 1
0.011928352964832183, -0.039187729732761155, 0
0.9114717797173096, -0.021182719832653105, 1
0.03764357274173147, 0.9886458843417317, 1
0.012984466090525391, -0.018814200240933474, 0
0.9703325736872818, 1.047621878643867, 0
0.9754288388533239, 1.0303965117628113, 0
0.03137203593447699, 0.9816866892275672, 1
0.014037908055187093, -0.01921783615860008, 0
0.00847229970471318, -0.018148582936660263, 0
0.9800313221249238, 1.0293577108691303, 0
0.028722984087065313, 0.9800702468267364, 1
0.9877521651610147, 1.0228702347877312, 0
0.005680140817876867, -0.023620056525777745, 0
0.9131974768893608, -0.012035233011349754, 1
0.02433311198428327, -0.01639206126399202, 0
0.9120166800948497, -0.0033296239255060506, 1
0.03843176977620301, -0.012928450993954413, 0
0.9046808682575249, -0.02455387555967544, 1
0.047913207688289994, -0.004022541132984499, 0
0.03710397975455732, 0.0032721211780005746, 0
0.896593954840419, -0.02154916211691824, 1
0.02888325231350952, 0.9883276172211085, 1
0.9838515510410043, 1.031770086029854, 0
0.9730844701218632, 1.0365292186722932, 0
0.024937707413890065, 0.9818565315135015, 1
0.04580191558856049, 0.010690698233739969, 0
0.886444595833984, -0.01208436856471322, 1
0.022886172866530368, 0.9810085120783582, 1
0.8907328780251601, -0.012234016124738374, 1
0.9784445833725929, 1.0337365449209697, 0
0.8987583822380951, -0.015556947883397194, 1
0.04843001082969393, 0.02988923749976203, 0
0.034445759134221286, 0.985250330303811, 1
0.05024899163428832, 0.9928115394472036, 1
0.9920120361852787, 1.034682769868887, 0
0.05305174338396918, 0.025828193112402975, 0
0.042000697044448726, 0.9936703023080667, 1
0.031880754369352525, 0.9893847637140435, 1
0.8985672737712563, -0.017220379081678717, 1
0.0197809643400468, 1.0079453413946724, 1
0.048993158649592146, 0.01836705543602312, 0
0.9144147369882125, -0.01886134752470869, 1
0.9126257752329957, -0.007963317348767191, 1
0.06026980166698206, 0.03327759956123326, 0
0.05778193111444295, 0.01661038138862796, 0
0.9839206766550093, 1.0361027169616057, 0
0.05780289260235976, 0.02264475086398425, 0
0.051415659462058616, 0.011016803909337567, 0
0.04960023529180057, -0.0016074523006133316, 0
0.015716982731940388, 1.0158449457636776, 1
-0.009861474475785476, 1.0022602190040932, 1
0.987905705658127, 1.0359676416217352, 0
0.053748134127358974, -0.014680029015040641, 0
0.981207091826761, 1.0298369796407412, 0
0.057810324861365496, -0.01517980407337052, 0
-0.015559440366034908, 1.0129640869635181, 1
0.9118621341481158, -0.005470957668338931, 1
-0.018392308949804426, 1.0124293324187115, 1
-0.023383829425145067, 1.0273745128022804, 1
0.05190945785638075, -0.01701558995069384, 0
0.9746356348155943, 1.0220541959653233, 0
-0.02277369706133503, 1.0244696497083143, 1
-0.025981765820726973, 1.0239711077938698, 1
0.9816842148733004, 1.0231576382810708, 0
0.9906817614539817, 1.0339193907233757, 0
0.9058416822168012, 0.004885795904917722, 1
0.0538445915521193, -0.010739590832887797, 0
0.9813487409387643, 1.0363307216725606, 0
0.056359011350942734, -0.0007965977752071012, 0
0.05016733887829746, 0.0030503932352379383, 0
0.8973983591160859, 0.01639963162946201, 1
0.8964225011976784, 0.03053274237199128, 1
0.8986598150142664, 0.025138190428942365, 1
0.9818267343364238, 1.0449715765637306, 0
0.971419013707382, 1.0466987622582782, 0
0.042604089143718195, 0.0032278050558967788, 0
0.8990285968273501, 0.029028597750427258, 1
0.03592005994718144, 0.013360864953072748, 0
0.9729058793454389, 1.0424650688346182, 0
0.8970243569298023, 0.03437948432027701, 1
0.9622402393137937, 1.044204181357446, 0
0.9515219419760403, 1.0390967260762873, 0
-0.02312606232299594, 1.0201217568682883, 1
0.022085713264783834, 0.016590235823344332, 0
0.03212589546862549, 0.0148228022417311, 0
0.8931984877689124, 0.03146436381699169, 1
0.9525077243531386, 1.0421555892299472, 0
0.8812399011103782, 0.044764388027755966, 1
0.9378460577577765, 1.0338917292247447, 0
0.8923794861896347, 0.04058884760067113, 1
0.030928516806129208, 0.024404851532314885, 0
-0.02740037723350027, 1.0245657867529778, 1
0.9350422912717451, 1.0366056484158281, 0
0.025581131980075278, 0.01796446648243849, 0
0.8962242710949483, 0.053940841351667684, 1
0.9274294520784437, 1.0389477425528777, 0
-0.011740287283194449, 1.0219940504465632, 1
-0.01822370817382544, 1.0279930433836646, 1
0.024528853025863672, 0.008661135471613996, 0
-0.019052215123554966, 1.021458927667721, 1
-0.0261870637751796, 1.0291905605592304, 1
0.8903703883505285, 0.04731463997031187, 1
0.9353765635079917, 1.0460152781618968, 0
0.8892598739038221, 0.050026750986230696, 1
0.8886728090090271, 0.04283361577815426, 1
0.8760905595365943, 0.03205500371957855, 1
0.9224059071694439, 1.0625998282795208, 0
0.915587834935344, 1.0721718559698672, 0
-0.029159204654398488, 1.033044615218661, 1
0.8730983209031358, 0.04698562308089394, 1
-0.0440765329751254, 1.0330710088715382, 1
0.9156627068400801, 1.0779758701198086, 0
0.029163745986807398, 0.020296533705074813, 0
0.8829864345258415, 0.048826496295260015, 1
-0.04851689091764212, 1.0332135495312829, 1
0.01975044662942299, 0.01295391409862859, 0
-0.049236687516609014, 1.027893333610972, 1
0.8762746061673463, 0.041913060825774937, 1
0.006829085342635778, 0.022304202411318627, 0
-0.053938366028989104, 1.0436158019193604, 1
0.8821093680312375, 0.036336849425899126, 1
-0.053296092444742434, 1.046926519896556, 1
-0.04586353330550617, 1.0421762646284174, 1
-0.04142179703490399, 1.038745426155301, 1
-0.045877370520547134, 1.0538775286352957, 1
0.9158169957555637, 1.079861344652008, 0
-0.033029924310821086, 1.0507833962993591, 1
0.914211077231804, 1.0755837921447833, 0
-0.03526190079847331, 1.046308008511587, 1
-0.03506998693550311, 1.0512837400993091, 1
0.8934621082683704, 1.0936828152728133, 0
0.8834223600738003, 1.1015116363239497, 0
0.8802196028202197, 1.1088253167515707, 0
-0.03710081549480181, 1.0568474643886248, 1
0.00629564709213982, 0.022372424939499702, 0
-0.029798324744886882, 1.0667620599787346, 1
0.013038989213639506, 0.032336883481931686, 0
-0.04074064463580967, 1.0701260059674909, 1
0.012365583684802985, 0.02772201644205724, 0
0.8948857351103572, 0.0377376262388652, 1
0.0163165999994588, 0.02415175835019779, 0
0.8816276839458758, 1.1092675623355037, 0
0.885601655797086, 1.1100450566588613, 0
0.01865771178109929, 0.02677240117566913, 0
0.902811442206745, 0.0400314288602838, 1
0.8968591313522349, 0.03797004349505613, 1
0.9039348590483631, 0.0398384792415607, 1
-0.052541704573713544, 1.0638237917542266, 1
0.887599977112444, 1.11568498999967, 0
-0.06316836251227563, 1.06875742084935, 1
0.020162019051236678, 0.013296525119537099, 0
0.9049136638763482, 0.0266790713581642, 1
0.8917331813686963, 1.117075746323166, 0
0.9075542466027651, 0.03527678771484002, 1
0.002301396199851185, 0.01087300760851972, 0
0.004722698719742152, 0.002405173112455767, 0
0.8859532491347524, 1.107128795330982, 0
0.8782430511490934, 1.1144479365390332, 0
0.8796322692550931, 1.1216119767844834, 0
-0.07883237806091783, 1.0817587040666443, 1
0.8661803974154979, 1.128839316128886, 0
0.8685149729228903, 1.1222892746968032, 0
-0.08262855089848567, 1.0805560589411523, 1
0.9187709563878513, 0.02381868578063401, 1
0.9184188376084376, 0.025711208749469996, 1
0.00922620243846953, 0.010561268405913286, 0
0.8836755118193448, 1.1379329480858866, 0
-0.07465977947349922, 1.0885479016549262, 1
-0.07618086470632512, 1.086994940565167, 1
0.873676685836843, 1.1424053026563763, 0
-0.07154743108800586, 1.0835418129080643, 1
0.867492498904185, 1.1332417941985333, 0
-0.07208292704724208, 1.0881942662390238, 1
-0.05502416548503454, 1.0963588194521017, 1
-0.059262961948224606, 1.100517449236784, 1
0.871872267124197, 1.135548498691839, 0
-0.007343764855614221, 0.008626875709674013, 0
0.001084715799502001, 0.0012799560348516915, 0
-0.0037178251489208385, 0.007729368596154166, 0
0.9063417098666005, 0.028258731032869848, 1
0.8559117271087219, 1.1444955170274373, 0
0.9068428503818262, 0.041233752916936955, 1
0.9091412580730454, 0.03125632697337446, 1
-0.04349060437168813, 1.1060814107601016, 1
-0.053278071895606786, 1.1108928694391356, 1
-0.04863790908307035, 1.1091897302927294, 1
0.8580957568869495, 1.1382039595961508, 0
-0.05908394600357539, 1.0950584862959987, 1
0.8697563970086967, 1.128674349659511, 0
0.9142986342456259, 0.044486558023183825, 1
0.8764169332010981, 1.1322437870153843, 0
-0.05494074536988822, 1.0853762053261835, 1
-0.07156641257448058, 1.0940422431017798, 1
0.8798987175029311, 1.126907387574977, 0
-0.06924297149762634, 1.0962058915882125, 1
-0.00756678300004701, 0.013479331430426013, 0
-0.012754890950515622, 0.008274508715168646, 0
0.8769768993428152, 1.1241086746590603, 0
0.901999508830808, 0.035240886874531946, 1
-0.07399881237963934, 1.0980462984227046, 1
0.8873115538079881, 1.12786372925142, 0
-0.0012168314334303643, 0.006864038480027275, 0
0.8811273353054306, 1.1301468143402074, 0
0.8787005840744342, 1.1446463804158307, 0
0.8790977481225442, 1.149639045876514, 0
-0.0048718842711214525, 0.014625675717445646, 0
0.903150615795227, 0.04063908619371033, 1
0.9025183235238603, 0.02652449282452898, 1
-0.00480817755839858, 0.00949862684696183, 0
-0.003915856440517679, 0.011714901055470635, 0
0.8875063290976967, 1.1558863431732285, 0
-0.07218193466447356, 1.0859334616778682, 1
0.893644107477565, 0.0297621051871148, 1
0.8788156589971229, 1.1521903881079187, 0
-0.06159525401847934, 1.0805968704086637, 1
-0.04923228709754618, 1.06973847424421, 1
0.8692074157884997, 1.1530600070062589, 0
0.8955777503841515, 0.020032031787027588, 1
0.897405440851043, 0.02015127912879318, 1
-0.029211248065659622, 1.0850394278700632, 1
0.8635397477460678, 1.1448181508085837, 0
0.8879293143074847, 0.03369691331644621, 1
-0.029824311449284296, 1.0895862544260617, 1
0.876874858521722, 0.04822284024221306, 1
-0.0003834078941353518, 0.021666096899982463, 0
0.8655778170229697, 1.1543598561039614, 0
-0.0011696289942726046, 0.02190791072463585, 0
0.873350243384594, 0.05434147588820338, 1
0.8610525493459792, 1.1578015619257938, 0
-0.022791957378715724, 1.0870186180243382, 1
-0.00010720758834638702, 0.005417547252111438, 0
0.8661336459822774, 1.1586147408315581, 0
0.8797677565215359, 0.04268318644148639, 1
0.8679797923318906, 1.159518640775865, 0
0.8706336067889602, 1.1511581654768108, 0
0.884679426670784, 0.04536370850534782, 1
0.9042443574851664, 0.050122266724956226, 1
-0.0005379179822474136, -0.00978545562888001, 0
0.8997553196966697, 0.04120382297396715, 1
-0.01735011026511981, -0.006147428186557438, 0
-0.0344522296381723, 1.0755802856156584, 1
0.8862729362725457, 0.022670325376389824, 1
0.8698833055514351, 1.156261185283326, 0
-0.023122760516842922, -0.014334659006028197, 0
0.8749708996211539, 1.1521469677987541, 0
-0.05115591435597029, 1.072686445242093, 1
-0.025180246043868655, -0.013485902999425384, 0
0.871826428771255, 1.1575175403605562, 0
0.8677834919710694, 1.168801135695063, 0
-0.06602367159549456, 1.0697304497600628, 1
-0.024882411150379834, -0.01642519164268192, 0
-0.025799753725947668, -0.014722626782417704, 0
0.893899845393257, 0.02390553779915773, 1
0.8668088654710474, 1.1681124370423384, 0
0.8713044777672406, 1.1764817113582944, 0
0.8874564934126076, 0.02094984923598284, 1
-0.02949159471284102, -0.008858735569302596, 0
0.8736612840899568, 1.1655687380444415, 0
0.8783326775092288, 0.022271890152923704, 1
0.878448555852056, 0.01890725895266085, 1
0.8951457191953784, -0.00019610843815441245, 1
-0.06934419541227703, 1.074420542725872, 1
-0.04662557932370677, -0.021687470166370532, 0
-0.05756032228635038, -0.011240355409617986, 0
0.8681373034828148, 1.1773473244491626, 0
0.8897264179869973, 0.0037470098232373758, 1
0.8633313038501507, 1.1737258400079493, 0
-0.072271977535807, 1.0761882832107632, 1
-0.07251787445130142, 1.0866857147085167, 1
0.8620235087343608, 1.1728195598588607, 0
0.8985726855492667, 0.005867666046752559, 1
-0.0642159986177503, -0.0024792725506424668, 0
0.8623804647770706, 1.1697694807184174, 0
-0.060271324804964554, 0.0055769970858233105, 0
0.852291180576448, 1.1735056317211183, 0
0.8678486656156598, 1.1578685151342982, 0
-0.08148028177461523, 1.1003898758776216, 1
-0.08845442754726109, 1.0912765812848546, 1
-0.07319030112466628, 0.01031194613954773, 0
-0.06690381171245562, 0.011917020207503534, 0
-0.08769707804757783, 1.094687427231147, 1
0.867185340813302, 1.1523947830219745, 0
-0.0829750843916468, 0.0015505135266880143, 0
0.8732522031939701, 1.1533400861266416, 0
0.8864792331665018, 0.0049309350525514675, 1
-0.08503472450497589, 0.0023976457548531634, 0
-0.09957209452867959, 1.109217083020027, 1
-0.09349383140621746, 1.1134124563612915, 1
0.8894722345459379, 0.00701505277715302, 1
-0.09258163759189122, 1.1155088468914471, 1
0.8734420102066625, 1.1568910177914895, 0
0.8922903484708583, 0.009065427229855823, 1
-0.08822678862168766, 0.004507355799633359, 0
0.9044874086302204, 0.01616811831439664, 1
0.8747106651128373, 1.1584760830451084, 0
-0.10343297832592287, 1.1174625938387224, 1
-0.0914400202707429, 0.0030510511109344916, 0
-0.10150194476861094, 1.1045025131278612, 1
-0.0925548755899689, 0.0036936923114008367, 0
-0.09586193751359036, 0.014950676554926445, 0
-0.07689516251305377, 0.00212082553901927, 0
0.8801545049169931, 1.1521661948268132, 0
-0.10319215889243556, 1.1020557575182741, 1
-0.08225847924343598, 0.005483350174784154, 0
-0.10450099011814448, 1.1011315270491095, 1
-0.07473835190965378, 0.0036000583841999615, 0
-0.10875090107354968, 1.1001908513392913, 1
-0.12343041610952435, 1.0918618489233312, 1
0.8989666334831601, 0.0007945180851945503, 1
-0.07201489905625089, 0.00019018925874047425, 0
0.869551840342294, 1.1623264978648336, 0
0.8961905119809733, -0.009533849239796664, 1
-0.11155409875384216, 1.1099665513309769, 1
0.896255818566415, -0.007998863907497262, 1
0.8658449776043387, 1.1684445311506597, 0
0.8861245609341152, -0.021959847551576615, 1
-0.12012179643972008, 1.1054584861473937, 1
0.8810004807643312, 1.1605856426356216, 0
0.8993089718625495, -0.018464223967781322, 1
-0.06998407850166272, 0.01326206933074315, 0
0.8908633557829239, -0.020371443400643886, 1
-0.12913569475460612, 1.1140115015688072, 1
0.8856908448636769, -0.011263549228942868, 1
0.8763386323722017, -0.0141310275311376, 1
0.8674008477192994, -0.01267651674910494, 1
-0.1196117457083635, 1.10400702925166, 1
0.8921145183634204, 1.1706547767835989, 0
0.857256771507535, -0.010937825590399066, 1
0.8960856093184838, 1.1758179604793044, 0
0.8987352370346755, 1.178476881018615, 0
0.9053727047839946, 1.1687426765909523, 0
-0.06226440696510464, 0.012433184956159742, 0
-0.10510450133578193, 1.0996409169915708, 1
-0.10483684838374523, 1.1110349068316718, 1
-0.10142547549546341, 1.1109322613841992, 1
-0.06330065576027036, 0.012190013785009847, 0
0.8530624334012893, -0.017805580395996272, 1
-0.09793642012508688, 1.1014907097347155, 1
-0.09654770660442308, 1.0990789528479414, 1
0.9078260267073516, 1.1688194398037346, 0
-0.0914777648407498, 1.098035025024101, 1
-0.09209473250358997, 1.0990490437302485, 1
-0.08689520281883191, 1.0932277860710753, 1
0.8608181521758852, -0.026106222057784657, 1
0.9066362702526125, 1.1731071915361606, 0
-0.08619324041428737, 1.0986672714442263, 1
-0.09291442912655774, 1.10025998599853, 1
0.9103324287345229, 1.170348630889333, 0
-0.09536526217982384, 1.1078367407410803, 1
0.8552971625993671, -0.018884778266072134, 1
0.8830699823238675, -0.008291824007636303, 1
-0.09536136402525044, 1.1171770057577868, 1
0.9029104757368708, 1.1729713315274692, 0
0.8841765734962085, 0.0028513370298015456, 1
-0.059930677738907506, 0.016110689023449, 0
0.905979578516544, 1.1738318735814801, 0
0.8706675311660749, 0.00030233743623430407, 1
0.8714698256547766, 0.005962312719632162, 1
-0.07079966919228128, 0.01808187053767847, 0
-0.09420739775291721, 1.1199556605818628, 1
-0.06597042141773628, 0.01970019847915711, 0
-0.05189005219890404, 0.025953434615024116, 0
0.8844843142823944, 0.002801005009456873, 1
0.891218953275252, 0.011406016959741703, 1
0.8961257105086908, 0.01912850759090217, 1
-0.0907255402788549, 1.117237361409923, 1
0.9021966825137475, 0.024911820687850462, 1
-0.0834995599903997, 1.1083785998180495, 1
-0.04128386279132459, 0.026532813222775332, 0
-0.10179887753059184, 1.1159722164981518, 1
0.9121378663603787, 0.035019699882381086, 1
0.9047492923265371, 0.03591545955113095, 1
-0.04839804178329446, 0.021016959662617286, 0
-0.09888593186053377, 1.1083923182042952, 1
0.9117892023645789, 0.03435870277294238, 1
-0.03489326152660822, 0.023587450605872827, 0
0.9084635395555102, 1.162891405813239, 0
-0.022717140532329143, 0.03745205385583872, 0
-0.022157311248774195, 0.03714905101553839, 0
0.902575382492008, 1.1653134503407292, 0
0.9063511734892379, 1.1550286963584497, 0
0.9021588115634442, 0.028214812240213785, 1
-0.09037403412538109, 1.11300417057081, 1
0.905393610370662, 1.1459902074610506, 0
0.9082964899683471, 0.02245536846028865, 1
0.9043665520626746, 0.01661930480866855, 1
0.9014429883924517, 0.017653196864336185, 1
0.9021771047451717, 0.02367442195637766, 1
0.9137907133619095, 0.034498565442512716, 1
-0.020911156063451397, 0.043211057612306036, 0
0.8997320508407637, 1.1680012497995, 0
0.9292150697583702, 0.030940410681431378, 1
0.9334535076281305, 0.027453687067657655, 1
-0.08439133170116286, 1.1091150238964445, 1
0.9203924730872797, 0.03725423770708161, 1
0.9012981989374261, 1.1787669018510765, 0
-0.07567811609546782, 1.1082732787414993, 1
-0.07238317939013189, 1.0981260163452335, 1
0.9192922800903671, 0.042795267589955166, 1
0.8918526791839583, 1.1718390673483394, 0
-0.003813446276724676, 0.032788519222667394, 0
-0.08093370975516884, 1.0807424059600113, 1
0.9179460424638548, 0.056946674369678804, 1
0.9204411047967034, 0.052775106408386147, 1
0.8954785539158534, 1.161807430234493, 0
-0.0010606156383628617, 0.045144574825566684, 0
-0.0015512686980753638, 0.043372710905719265, 0
0.8892693219747388, 1.1595610419129594, 0
0.8859327800237312, 1.1608968382132978, 0
0.9121139027742913, 0.04569132800902232, 1
0.8709998981801597, 1.1645282824971557, 0
0.9162222712905194, 0.0442775113994794, 1
-0.08338612584411291, 1.0912544397809643, 1
0.8769413613157524, 1.1559134940373024, 0
-0.0066155213567218206, 0.049552425407441356, 0
0.8725564519348431, 1.1575187324504321, 0
-0.07036877192432482, 1.087297822387568, 1
-0.008590003157982942, 0.04804407155743517, 0
-0.008227422854102263, 0.04135027255372856, 0
-0.06473205487269619, 1.075362408340938, 1
0.8644749276790796, 1.1520890163141573, 0
-0.05607166651452089, 1.0779072658973194, 1
0.8635026637185788, 1.1570446505832601, 0
-0.0509352586247271, 1.0665030151694999, 1
0.9116957761938829, 0.04130153075340783, 1
-0.050609980029325756, 1.0620202860346577, 1
-0.04641470348666311, 1.0702951980635966, 1
-0.03871946370508291, 1.07169398510681, 1
0.9088548702675182, 0.046347713280358645, 1
-0.0191836931937066, 0.04490892377647351, 0
-0.017451870426978225, 0.04491958747751878, 0
0.8744983860943208, 1.1594188210083451, 0
-0.016023725907190492, 0.04952031218541876, 0
0.909847048838369, 0.06355735687580501, 1
0.9234502903630362, 0.06382123083294103, 1
-0.036846049051005095, 1.0790106225963385, 1
-0.05028801076678215, 1.0783124491716845, 1
-0.04784623164416674, 1.0751842608567093, 1
-0.008081824509026593, 0.05308434599008031, 0
0.8845680928358585, 1.1658884014893658, 0
0.8870586261268808, 1.170864748525339, 0
0.8803156020695855, 1.1782654957407699, 0
0.8646889460590803, 1.1794618531825924, 0
-0.016398460113470008, 0.059530958196430034, 0
0.0024056847331745887, 0.05799604325064184, 0
-0.05095438562118552, 1.0760575337709584, 1
-0.053057100358794095, 1.0800901455235474, 1
-0.05315899358891208, 1.067464856740467, 1
0.9206506467544535, 0.0667607673358733, 1
0.8779628294519283, 1.1706057106080794, 0
0.0037006894620729117, 0.05173379790853809, 0
0.003246841175923704, 0.04675238603339496, 0
0.003931911871873943, 0.05526196086065512, 0
-0.05757399068879281, 1.0644733098294525, 1
0.005945999508949819, 0.05834709519043731, 0
-0.050852972240435806, 1.0700653503258546, 1
-0.056173640986351366, 1.0653550852591978, 1
-0.0020013044596182963, 0.06415703793269092, 0
-0.006449174948133203, 0.06111574659457713, 0
0.9149069074296294, 0.06673430368903968, 1
-0.043632362982632775, 1.0697940191629454, 1
-0.036387337059666465, 1.082047382767672, 1
0.002395653231133099, 0.057899352390686075, 0
-0.005059135043392479, 0.05624391334317456, 0
0.8893158890581021, 1.174616997526116, 0
0.9264524623811953, 0.06733953682527187, 1
-0.03186041044471154, 1.1029794368794599, 1
0.008782286010706825, 0.07017879923055642, 0
0.012193370909582243, 0.07239904866319548, 0
-0.03233813083092126, 1.0984427632149583, 1
0.8860076784089604, 1.1711338585864037, 0
-0.03265077108834956, 1.0941804301667624, 1
0.9375616377396732, 0.060974019545024155, 1
-0.034535371910226716, 1.0950386500222655, 1
0.01846136291968052, 0.06748407223877216, 0
0.8885409330113219, 1.1685225371542616, 0
0.02231032298496244, 0.07926835319786296, 0
0.016088637158850123, 0.0827326382367818, 0
0.9410236234860402, 0.05319692383808403, 1
0.005360542199071467, 0.08190110063813483, 0
0.9415191564908553, 0.036596704377576804, 1
0.0013526866412229676, 0.09020556831929294, 0
-0.04130417357612535, 1.090538600805181, 1
0.877770147499352, 1.1622210553457388, 0
-0.03789256899792422, 1.0932379216232206, 1
0.007402449648397423, 0.08497120622286408, 0
-0.037128051434456626, 1.0952425204226546, 1
-0.038875618596718405, 1.0931632409823058, 1
0.9449288845540267, 0.038170248167419055, 1
0.9487850832871761, 0.040058896778541436, 1
-0.011537862572092604, 0.07124478502164942, 0
0.8912521590391507, 1.1709676621454965, 0
0.9506636875009141, 0.043301264339717524, 1
-0.0019469414973570694, 0.07128551669302054, 0
0.8963598781786434, 1.1731605861256016, 0
-0.05114634083212336, 1.0850501691704293, 1
0.007234857201545972, 0.08047397106935884, 0
0.9012967395623914, 1.1663050291675219, 0
0.9577914295187127, 0.04027540452731557, 1
0.9489001944051147, 0.03400552956500124, 1
0.9089506412097775, 1.1682534256771293, 0
0.9447014009328907, 0.022035422996675463, 1
-0.06659037756035367, 1.0866903714934943, 1
0.02265726624623183, 0.07947343541620344, 0
0.9176023630509047, 1.1675026309080305, 0
0.9315332951333483, 0.032848585183805484, 1
0.9392603951046782, 0.046842587592986824, 1
0.9111743526150365, 1.1739046419406045, 0
0.9215422762834322, 1.1831641690277492, 0
0.028793456989937773, 0.08369484560481213, 0
0.9208211225479406, 1.1837257293515193, 0
0.9200478444164267, 1.185638821964348, 0
0.9419426804911012, 0.04252157077593877, 1
0.9146254447750566, 1.1852152100247295, 0
-0.07238184344443943, 1.076050103670153, 1
-0.057559026383789604, 1.0792722777997812, 1
0.9153961084575855, 1.183894255506383, 0
0.03771201896254474, 0.0906261484196234, 0
-0.0650637393005238, 1.07772041188454, 1
-0.056487216834962536, 1.0770898097395443, 1
0.037950311062168, 0.07793660926638708, 0
-0.05166016426757827, 1.0771203611701763, 1
0.9378295000767418, 0.03589411000097741, 1
-0.06469326351643788, 1.0734052484884005, 1
0.9105290644188341, 1.1925446829297686, 0
0.944464933702757, 0.03170807225492847, 1
-0.05735149234893074, 1.0824435699866477, 1
0.9168352271872334, 1.2003080932151922, 0
-0.050255970506178076, 1.0781748106508198, 1
0.9068596310463085, 1.204302914723114, 0
0.04800159037062415, 0.09010442982941824, 0
0.0590001253162211, 0.08733523664400882, 0
0.9105376033701773, 1.199039202585439, 0
0.048966081708855885, 0.07178698149170683, 0
-0.05032236031240103, 1.0744032836615838, 1
-0.06090536675557523, 1.0694526878033994, 1
0.04548720945085789, 0.07360577106421697, 0
-0.07195626254023668, 1.0651425676210868, 1
0.047477070372364344, 0.0726501161737314, 0
0.051979465265042525, 0.07152757178827378, 0
0.946697697947548, 0.034022693144072184, 1
0.9178302148366336, 1.1989865624484346, 0
0.9265010573453167, 1.1843997596098501, 0
0.9287001437861356, 1.1740650234448247, 0
0.9176099473417012, 1.178511202063699, 0
0.9477908635819265, 0.027276070070713216, 1
0.943054353436346, 0.012809906046730466, 1
0.0465132889502234, 0.07017171362049257, 0
0.9449084332132085, 0.012739610423049446, 1
0.03962946859248718, 0.06444160604939472, 0
0.9381287187726004, 0.01067895754152565, 1
0.947517375375417, -0.00951766385858549, 1
0.9076062779407178, 1.1558164733069554, 0
0.9129234038918544, 1.1574438227687291, 0
0.9566548604397346, -0.0022554239388302266, 1
0.9633724406814446, 0.00899703021337439, 1
0.9544958319094562, -0.0004896044365909902, 1
0.9298488195791876, 1.1425268508350006, 0
0.9733413774491195, 0.0026168815059340817, 1
0.9184217860082436, 1.139215764663086, 0
0.04237337549481759, 0.06079419769386626, 0
0.9272272738243827, 1.15132524918772, 0
0.03601638612629182, 0.0439641864856103, 0
0.03696036754785186, 0.05327687751452759, 0
0.035565193987895496, 0.058439722097852684, 0
0.937354760524684, 1.1470484304691444, 0
-0.07261525244731401, 1.0561179769553914, 1
0.9363596738969465, 1.1414856276795784, 0
-0.06897964090800701, 1.0613518790878864, 1
0.967394583232054, 0.003779732434832887, 1
-0.058907767158727864, 1.0617710601222379, 1
0.9266269751511621, 1.1550770850216807, 0
